,closeness,betweenness,degree,eigenvector
entrez gene/locuslink:851359,0.4477478150444461,9.699339889596818e-05,51.0,0.006496628795630092
entrez gene/locuslink:854062,0.42741015402167715,0.00013736646521986907,59.0,0.0065769094022687345
entrez gene/locuslink:851590,0.44865269461077845,2.807155923950493e-06,21.0,0.00654240558983018
entrez gene/locuslink:851621,0.4700807779781978,5.523115522075413e-06,12.0,0.007470338779358828
entrez gene/locuslink:851633,0.47394639044832765,5.756969008176697e-06,14.0,0.007721284324180571
entrez gene/locuslink:851635,0.46602394650909656,1.0642284822303188e-05,16.0,0.0070781574460608235
entrez gene/locuslink:851642,0.45836200963523743,2.3191904244996086e-06,11.0,0.005354636200879295
entrez gene/locuslink:853237,0.3579575992833682,2.2104349183944415e-06,13.0,0.0014756905562673067
entrez gene/locuslink:855341,0.38616157711635096,2.824323984504071e-06,18.0,0.004095512756073125
entrez gene/locuslink:851959,0.46649544711650714,2.1766842906263093e-05,19.0,0.007002002479271104
entrez gene/locuslink:852009,0.41700292194239597,2.705244320091362e-07,5.0,0.0019502305497995324
entrez gene/locuslink:850423,0.44141689373297005,1.9972985143995204e-05,11.0,0.004065618509371271
entrez gene/locuslink:852856,0.47215439149271365,2.037107812613462e-06,13.0,0.008471667790284479
entrez gene/locuslink:850603,0.4573477796429116,2.4161777461965884e-05,13.0,0.005822350096867657
entrez gene/locuslink:850604,0.46246431602499805,4.70849411975298e-06,14.0,0.006141658002019602
entrez gene/locuslink:852830,0.41286678605868576,7.040722102781324e-05,48.0,0.0045294012162200815
entrez gene/locuslink:851284,0.4532667876588022,2.258104811029192e-05,15.0,0.004498499309775719
entrez gene/locuslink:852783,0.38633580406058654,4.870922423275538e-06,8.0,0.001683751730469509
entrez gene/locuslink:852621,0.3245262587980509,1.1380395883122378e-07,3.0,7.412262724678631e-05
entrez gene/locuslink:853750,0.4682446683852824,0.00019009547206092671,15.0,0.00619051872480942
entrez gene/locuslink:851317,0.42175626231353786,9.041935784014833e-05,15.0,0.002713457490958819
entrez gene/locuslink:854332,0.4211043979204721,7.244793977750051e-05,6.0,0.0022148834600022736
entrez gene/locuslink:852609,0.3978494623655914,2.5058418120150364e-06,9.0,0.002087992665754391
entrez gene/locuslink:850761,0.4649034359730086,4.4639954449577015e-05,35.0,0.008320579696642651
entrez gene/locuslink:852908,0.4583269613090687,0.000354111696150842,16.0,0.007221087761531835
entrez gene/locuslink:852960,0.41645244215938304,4.486571403797509e-06,10.0,0.0023129641523011732
entrez gene/locuslink:852172,0.45491803278688525,7.224521909706991e-05,42.0,0.006408334633991295
entrez gene/locuslink:853020,0.46143187066974595,1.1702030513079333e-06,9.0,0.0058150636347416755
entrez gene/locuslink:852940,0.42252925419427606,8.056355384100872e-07,7.0,0.002633946028025789
entrez gene/locuslink:853210,0.3608452230449702,3.675755107775932e-06,3.0,0.0009666647158333498
entrez gene/locuslink:856383,0.4250159540523293,7.5824189647883134e-06,9.0,0.0024434363405139775
entrez gene/locuslink:856339,0.3891449717587483,8.552419535418541e-07,4.0,0.0015176888691162296
entrez gene/locuslink:856434,0.43299862746514484,1.0120956203063272e-05,26.0,0.00561936614098644
entrez gene/locuslink:856483,0.4715971675845791,3.523497961493359e-05,25.0,0.008996884245747112
entrez gene/locuslink:855632,0.39431616341030196,6.431655617723788e-06,13.0,0.0018559071287282982
entrez gene/locuslink:854199,0.46364480198019803,8.276243104277711e-06,12.0,0.005728647059635117
entrez gene/locuslink:856670,0.40800490095977127,4.199252751486408e-06,13.0,0.0033303961622687664
entrez gene/locuslink:853472,0.3952782906884727,6.005480104680195e-06,16.0,0.00257512507967186
entrez gene/locuslink:854804,0.4257102272727273,1.4865811355085973e-06,5.0,0.002528115139685922
entrez gene/locuslink:854745,0.451627486437613,0.00017531056923986063,100.0,0.014814862907122953
entrez gene/locuslink:854655,0.4629643932957442,4.343923024151136e-06,14.0,0.006769909872487913
entrez gene/locuslink:850812,0.4591344312523937,9.92876359328203e-07,7.0,0.0048622057150801545
entrez gene/locuslink:853399,0.42912371134020616,3.0775830564456333e-06,11.0,0.003364775106557209
entrez gene/locuslink:853332,0.46335807050092764,3.851243762603072e-05,38.0,0.007143125886170708
entrez gene/locuslink:853280,0.39827242524916945,2.1766343077374545e-06,5.0,0.0018459834112777766
entrez gene/locuslink:853481,0.43624454148471614,0.0,4.0,0.003961174629040677
entrez gene/locuslink:854436,0.44396711354714463,7.986420062456481e-07,11.0,0.004691886762996642
entrez gene/locuslink:853834,0.46714987140519054,7.802465550839384e-06,13.0,0.006624834442148552
entrez gene/locuslink:853772,0.4526164766291626,4.700849909740644e-06,10.0,0.003986300173084738
entrez gene/locuslink:853744,0.481020784848728,9.161708206198703e-05,46.0,0.011484179832329345
entrez gene/locuslink:852989,0.4819877774203924,3.94774677933352e-05,49.0,0.014524905915695245
entrez gene/locuslink:853881,0.44989867147038953,7.4086279133179e-07,9.0,0.004743886017144012
entrez gene/locuslink:852273,0.4345682592619445,3.36270460375084e-06,13.0,0.003813822533409364
entrez gene/locuslink:853814,0.4607579368129756,1.59168837454882e-05,28.0,0.007691880574923823
entrez gene/locuslink:853979,0.35753056963912916,1.0697507002656132e-05,26.0,0.002467471667244434
entrez gene/locuslink:854022,0.45016898235073227,5.2141733653690514e-05,18.0,0.007097175239131566
entrez gene/locuslink:850677,0.4573826783670355,2.191929365693394e-05,14.0,0.0054019672326776035
entrez gene/locuslink:850669,0.4117323808215414,1.1589538759872346e-06,5.0,0.002264174045173366
entrez gene/locuslink:850664,0.3317283745641707,1.744453872285434e-07,5.0,0.0003939309729444524
entrez gene/locuslink:850735,0.45,5.164415394241755e-06,6.0,0.0038393484442124544
entrez gene/locuslink:850754,0.46121883656509693,0.00016218195325472907,132.0,0.018296309891595825
entrez gene/locuslink:851025,0.4251365345059933,2.8864505474293827e-05,61.0,0.006521654610984479
entrez gene/locuslink:856506,0.46587906109124827,2.794176046465393e-06,9.0,0.00579922639374216
entrez gene/locuslink:856193,0.35236023749338663,9.227179650176926e-07,3.0,0.0005783695748689413
entrez gene/locuslink:854952,0.4577319587628866,1.178127635487077e-07,6.0,0.005203776997717721
entrez gene/locuslink:854934,0.4605455243949289,8.34440975358661e-07,9.0,0.006088914411732126
entrez gene/locuslink:854920,0.44979738856371004,1.359885739976811e-06,9.0,0.005283618123372442
entrez gene/locuslink:850627,0.4477478150444461,3.4096411246349334e-06,13.0,0.005070891851537979
entrez gene/locuslink:855090,0.4478481769276748,8.572505095815688e-06,19.0,0.004375199678582266
entrez gene/locuslink:855101,0.4562685544644896,6.401543041847829e-05,58.0,0.007773298058825572
entrez gene/locuslink:855250,0.4513214366388073,5.703284079477749e-07,8.0,0.0051692525030728005
entrez gene/locuslink:855311,0.46569808095719056,2.66008251902507e-06,13.0,0.007494651274444617
entrez gene/locuslink:855360,0.44465875370919883,4.356156339360527e-06,12.0,0.004796901749450911
entrez gene/locuslink:855372,0.32680878905185107,0.0003359811983115151,7.0,0.00011888750220671311
entrez gene/locuslink:853869,0.4653004191895668,2.634021049131792e-06,11.0,0.00697503959364007
entrez gene/locuslink:855738,0.40998632010943914,2.125059733980561e-06,4.0,0.0018592183011791018
entrez gene/locuslink:855946,0.44882066641707224,2.851364642446565e-05,11.0,0.00490758636918609
entrez gene/locuslink:855763,0.4526506570004531,7.77250460788559e-06,11.0,0.0058601018159804815
entrez gene/locuslink:855805,0.37132945112129845,0.0,3.0,0.0009644950501002657
entrez gene/locuslink:854306,0.45790679908326964,5.760404122767015e-06,14.0,0.004796493424376009
entrez gene/locuslink:853185,0.4610414583493577,1.4818778427613095e-05,19.0,0.005637959530112749
entrez gene/locuslink:853804,0.4765463507711878,6.68995004177939e-05,41.0,0.010103557328359642
entrez gene/locuslink:855633,0.47883048410289186,0.00014770833478976663,47.0,0.010989152009734805
entrez gene/locuslink:853787,0.4511176337773764,8.805245025436828e-07,11.0,0.006015766900766886
entrez gene/locuslink:855557,0.44828359883329594,6.125056527444006e-07,10.0,0.00553080573631244
entrez gene/locuslink:854437,0.4623216351716159,3.6626833674207543e-06,10.0,0.006141511035135918
entrez gene/locuslink:856088,0.47387145228871846,1.3932356061236772e-05,32.0,0.01212962634925563
entrez gene/locuslink:854201,0.4588532496363776,5.240466780491471e-05,46.0,0.006695223707238218
entrez gene/locuslink:855867,0.464723212901225,1.959403227170246e-06,12.0,0.006692522815056154
entrez gene/locuslink:856220,0.46132532902332024,3.2472789329159424e-05,36.0,0.007966552958199173
entrez gene/locuslink:855601,0.4742839056812787,2.2230652499171114e-06,11.0,0.006930659563936033
entrez gene/locuslink:850488,0.3649759483650977,0.0,2.0,0.0007684149414697015
entrez gene/locuslink:856275,0.48187153308143743,0.00043159907820614996,216.0,0.03268982059040989
entrez gene/locuslink:852493,0.4797502801344645,0.0001660191783145501,158.0,0.02660057669096021
entrez gene/locuslink:850767,0.4732727990525069,4.0340320240612006e-05,44.0,0.00987317159235026
entrez gene/locuslink:853901,0.4219343939180628,6.27229099082807e-06,11.0,0.0029562653166935737
entrez gene/locuslink:855576,0.4482165557466537,6.691859595996309e-07,5.0,0.003636637191372651
entrez gene/locuslink:855284,0.4200126129913811,4.9706562850432747e-05,18.0,0.003051207980894698
entrez gene/locuslink:854431,0.475752043813001,0.00013482149923101655,71.0,0.014820802871895298
entrez gene/locuslink:851737,0.47658424107497815,7.58347464627885e-05,82.0,0.013800129543156115
entrez gene/locuslink:852001,0.4601919385796545,6.071000487522171e-06,39.0,0.01039377073327039
entrez gene/locuslink:1466445,0.4653726708074534,0.00010593390977392562,120.0,0.019351578831958347
entrez gene/locuslink:854082,0.4601566098572087,5.460742310656862e-06,29.0,0.008892935549285302
entrez gene/locuslink:854423,0.444,1.2970206565754105e-05,23.0,0.0043234422451806165
entrez gene/locuslink:851575,0.4720800189021029,7.308499053669696e-05,92.0,0.02349311925140057
entrez gene/locuslink:855903,0.4766600397614314,2.5838902020895466e-05,70.0,0.02208840179674447
entrez gene/locuslink:852206,0.4840898077854951,0.00019364163248957982,92.0,0.027806448962677085
entrez gene/locuslink:851554,0.4605101413644745,0.00010940271337455007,25.0,0.006416505832036446
entrez gene/locuslink:851696,0.45217260108630053,2.856422253169165e-05,25.0,0.004284935790712444
entrez gene/locuslink:850597,0.45023661083151806,4.007315055083934e-06,18.0,0.005325631461214435
entrez gene/locuslink:851741,0.4527190332326284,4.845261818910442e-06,15.0,0.0049044482204976805
entrez gene/locuslink:856041,0.4700807779781978,2.40589837764511e-06,11.0,0.007078830760077382
entrez gene/locuslink:855204,0.4656257282684689,2.5916454129189247e-05,40.0,0.0085351040146991
entrez gene/locuslink:855984,0.46026261230131305,6.190827903788722e-06,16.0,0.007068266652086041
entrez gene/locuslink:851504,0.4878723750610451,0.00013477067921680537,129.0,0.03165578794124125
entrez gene/locuslink:850636,0.49561766165040516,0.00210469767627034,382.0,0.04709155115739294
entrez gene/locuslink:855512,0.48338709677419356,0.00038528452572843453,165.0,0.033229174634780055
entrez gene/locuslink:856195,0.48906657963446476,0.00039382816989283026,161.0,0.029511629212443588
entrez gene/locuslink:856895,0.5054389071591197,0.0014143155774837225,451.0,0.07293070644380961
entrez gene/locuslink:851369,0.5133167765693243,0.007284148680018574,724.0,0.076502312538619
entrez gene/locuslink:850672,0.40535605599513086,4.210679428099535e-07,7.0,0.002470635625370398
entrez gene/locuslink:854319,0.4529585128088869,4.907612757751599e-06,12.0,0.004353131156189451
entrez gene/locuslink:852535,0.3793911007025761,7.287708484203021e-07,13.0,0.0021707325420422152
entrez gene/locuslink:851919,0.42625515573887074,1.8195836978824675e-05,32.0,0.004616269932499935
entrez gene/locuslink:852879,0.4725638599810785,3.221799169507197e-05,18.0,0.007271551702813411
entrez gene/locuslink:852649,0.43318638433186385,2.0987368402956874e-05,18.0,0.0032459841904298433
entrez gene/locuslink:855687,0.4729367208458261,3.604520040086543e-05,36.0,0.010332483404900377
entrez gene/locuslink:855676,0.4258009519073666,2.9749041649381995e-06,11.0,0.003512063542148283
entrez gene/locuslink:853576,0.4727502168940768,0.00013814622342340528,102.0,0.014405898631834875
entrez gene/locuslink:852787,0.4510497403867861,5.3008907132538876e-05,66.0,0.008159037190203965
entrez gene/locuslink:854286,0.474396517609814,0.0014320826465704893,131.0,0.01547584384971857
entrez gene/locuslink:852992,0.45906410354599064,2.2602170555072733e-06,13.0,0.0051587069400417865
entrez gene/locuslink:856217,0.47368421052631576,2.9251963283554487e-05,59.0,0.018832120177014154
entrez gene/locuslink:852337,0.4794816414686825,1.0311412129027943e-05,43.0,0.01865620837333527
entrez gene/locuslink:851636,0.4835820895522388,5.0213381062044266e-05,81.0,0.02649095291226818
entrez gene/locuslink:850397,0.4778380102040816,3.9243005471384186e-05,61.0,0.021225318947745975
entrez gene/locuslink:854984,0.4777237586674105,3.3989453969666955e-05,66.0,0.01982883022511548
entrez gene/locuslink:852058,0.48094359303538475,7.602061855052069e-05,70.0,0.020502958338185506
entrez gene/locuslink:852061,0.4746970776906629,0.00011470812739502732,67.0,0.020622119996465172
entrez gene/locuslink:854939,0.48040394325559027,6.697790771447455e-05,78.0,0.025132990168151542
entrez gene/locuslink:851082,0.47308602999210736,1.2240969927346669e-05,50.0,0.017533808114965622
entrez gene/locuslink:856805,0.481020784848728,1.4751871244557728e-05,47.0,0.019099751851992527
entrez gene/locuslink:855543,0.48191027496382055,0.0001637537705067497,118.0,0.029843105641566874
entrez gene/locuslink:853610,0.48747560182173066,9.332065509465292e-05,104.0,0.030282018870416337
entrez gene/locuslink:856015,0.47982708933717577,5.189821423083958e-05,55.0,0.01746265743987351
entrez gene/locuslink:852487,0.4746594868546088,0.00017677606480063945,95.0,0.027189732024450478
entrez gene/locuslink:853864,0.47821924365725227,2.7005800365698813e-05,67.0,0.021846138960485092
entrez gene/locuslink:856388,0.463680668368531,1.7168974252920772e-05,45.0,0.016789265691007835
entrez gene/locuslink:855283,0.48132980004818116,6.241073496056988e-05,107.0,0.029593613519762092
entrez gene/locuslink:855960,0.4687939934303144,1.539283478606311e-05,53.0,0.01987742861715889
entrez gene/locuslink:854409,0.471671388101983,4.131981591890455e-06,35.0,0.01563298605608186
entrez gene/locuslink:856352,0.4731607199242185,5.108551730316236e-05,98.0,0.025233975153987197
entrez gene/locuslink:851162,0.47093023255813954,2.0353314416961857e-05,69.0,0.022927746127866952
entrez gene/locuslink:853249,0.4722287875206807,2.0035522596284786e-05,65.0,0.020802117999845868
entrez gene/locuslink:853851,0.46493949736270557,3.382523135136861e-05,42.0,0.009109008002068103
entrez gene/locuslink:853311,0.47863930368122654,0.00010746808982542032,103.0,0.027066071840821403
entrez gene/locuslink:855967,0.4634297201175197,1.1538269834211425e-06,18.0,0.008328972027707032
entrez gene/locuslink:855892,0.46418338108882523,0.00026247064155924594,96.0,0.013719510958577126
entrez gene/locuslink:852453,0.4483171278982797,5.0779728950508885e-05,30.0,0.006460860952574351
entrez gene/locuslink:852754,0.48640753063377423,7.992246453197324e-05,98.0,0.030291326894978925
entrez gene/locuslink:854263,0.47821924365725227,5.2745424287925165e-05,82.0,0.023435576586957427
entrez gene/locuslink:854844,0.44858554108666365,1.5210177975552488e-05,38.0,0.008286859803892153
entrez gene/locuslink:853587,0.4853048336167112,9.892031911107516e-05,104.0,0.02906826349791661
entrez gene/locuslink:856295,0.47048665620094193,1.942930580607246e-06,13.0,0.007566128433117352
entrez gene/locuslink:855544,0.47462190197165255,1.8004447776375883e-05,33.0,0.01177069637601382
entrez gene/locuslink:853720,0.47477227722772275,1.2125457246124487e-06,13.0,0.009189890139374775
entrez gene/locuslink:855930,0.47156006608449375,1.1079994717786922e-05,29.0,0.009246968038909854
entrez gene/locuslink:853349,0.47662213740458015,3.1102794248714466e-06,18.0,0.009398639924056372
entrez gene/locuslink:854586,0.42595224559408756,5.4419204853563044e-06,16.0,0.0041993447418063245
entrez gene/locuslink:856024,0.46729554845248306,0.00010923474829841666,61.0,0.017011619607784665
entrez gene/locuslink:854426,0.4277151420008563,7.016758284183646e-06,18.0,0.006576738833488957
entrez gene/locuslink:854741,0.47662213740458015,7.116910095417367e-05,71.0,0.02105586298646649
entrez gene/locuslink:850384,0.4416120238709202,3.109976132276123e-05,34.0,0.0074168665394304285
